id,sentence,dialect,label
1450,જય.સ્વામીનારાયણ ભગવાન. ઘનશ્યામ.મહારાજ. જય.ગોપીનાથ. મહારાજ. હરી.કૃષ્ણ. મહારાજ બહુ.જ.આનંદ વ્યક્ત. થાય.છે.રાજકોટ વાળા.દિલીપભાઈ ❤❤❤❤❤❤❤❤❤,surti,2
587,કાચનો દરવાજો ખોલતા જ સામે રિસેપ્શન હતું,standard_gujarati,1
775,"આ ઉપરાંત, દરિયાઈ વિસ્તારમાં પવનની ઝડપ વધવાની આગાહીને પગલે હવામાન વિભાગે માછીમારોને દરિયો ન ખેડવા માટે ખાસ એલર્ટ જાહેર કર્યું છે",standard_gujarati,1
1404,લવારા માં મને પેલ્લા લાગેલું કે બધા સની ભાઈ ના જે યૂટયૂબર ફ્રેન્ડ છે તેમને બોલાવશે પરંતુ વ્લોગ માં મે જોયું મને લાગતું હતું કે એમજ બોઈલા પણ ન હું ખોટો પરી ગયો સની ભાઈ માટે દિલ થી સલામ છે અને હા સની ભાઈ હું તમારો બો મોટો ફ્રેન્ડ છું,surti,2
835,શાહબુદ્દીન રાઠોડ સિવાય કોઈનો અવાજ મેળ આવ્યો નથી,charotari,0
174,આ રૂપિયા તેણે અંગત લાભ માટે લઈને શિરીષભાઈ સાથે ઠગાઈ કરી હતી,standard_gujarati,1
757,કાઠિયાવાડમાં વિસ્તાર અને જાતિને ધ્યાન માં રાખે છે એવું ઘણી વખત જોયું છે,charotari,0
421,જેના પ્રત્યુત્તરમાં ચીફ ઓફિસર દ્વારા જ્યાં સુધી લાઈન રીપેરીંગ ન થાય ત્યાં સુધી બે ટાઈમ ટેન્કરથી પાણી પહોંચાડવા પાણી ખાતાને કડક સૂચના આપવામાં આવી છે,standard_gujarati,1
1477,તેમણે આક્ષેપ કર્યો કે આ બજેટ ચૂંટણીલક્ષી છે અને વાસ્તવિક મુદ્દાઓથી દૂર છે,standard_gujarati,1
1411,🎉🎉જય ગુરુ મહારાજ ધીરુભાઈ 🎉🎉,surti,2
983,જો અપરાધી વિદેશમાં હોય તો આંતરરાષ્ટ્રીય સહયોગ જેમ કે ઇન્ટરપોલની મદદ લેવામાં આવે છે,standard_gujarati,1
44,કરમશીભાઈ ભોપાભાઈને મળેલી ચોક્કસ બાતમીના આધારે આ દરોડો પાડવામાં આવ્યો હતો,standard_gujarati,1
14,પાર્કિંગની જગ્યાએ પોલીસે જપ્ત કરેલા વાહનોના થપ્પા મ્યુનિસિપલ કોર્પોરેશન દ્વારા શહેરમાં પાર્કિંગ માટેના પ્લોટ નક્કી કરવામાં આવ્યા છે જેમાં ખાડિયા રોડ ઉપર ખાડિયા પોલીસ સ્ટેશન નજીક એક પાર્કિંગનો મોટો પ્લોટ આવેલો છે,standard_gujarati,1
1152,પાવર કટ થયો હોવાના કારણે સિસ્ટમ બંધ થઈ હોવાની વિચારીને કોઈ તપાસ કરી નહી,standard_gujarati,1
1410,આ ઝુંબેશમાં નગરપાલિકાનો મોટો કાફલો જોડાયો હતો,standard_gujarati,1
3,અમદાવાદમાં આજ સવારથી વાતાવરણમાં ઠંડકનો અહેસાસ થયો છે,standard_gujarati,1
509,વિરમગામ તાલુકાના વિરમગામ નગર પાલિકા વોર્ડ નંબર 8 માં આવેલા જમીન અને રસ્તા વિવાદ મામલે મામલતદાર મયુરધ્વજસિંહ રાઠોડ દ્વારા મહત્વનો હુકમ કરાયો છે,standard_gujarati,1
1358,પરંતુ ગ્લોબલ વોર્મિંગ અને વૈશ્વિક સ્તરે સતત બદલાઈ રહેલ આબોહવાના કારણે વાતાવરણમાં ધરખમ ફેરફારો નોંધાઈ રહ્યા છે,standard_gujarati,1
1305,વધારે પડતું તોટડાપણુ લાગે,charotari,0
849,બાળકો શાંતિના વાતવરણમાં પરીક્ષા આપી શકે એવું પ્લાનિંગ વિદ્યાર્થીઓ ગભરાઈ જાય નહિ એ માટેનું આગોતરું આયોજન કરવામાં આવશે,standard_gujarati,1
646,2023 મા  બુમ પાડી  ભાય ભાય 👍👍😎😎😎😎😎😎😎👏👏,surti,2
311,એ ભાઈ હસી હસી ને ગોટો વાળી દીધો .... આવા ચાર દોસ્ત ભેગા થાય એટલે આવું જ થાય 😂😂😂😂😂😂😂😂😂,surti,2
1212,ધીરુભાઈ સરવૈયા is ગ્રેટ,charotari,0
937,જય સદગુરૂ મહારાજ,charotari,0
1043,ખૂબ સરસ ગીત છે ભાઈ  મારા લવ ની યાદ આવી ગઈ I miss you    S---J -😢😢,surti,2
906,સાગર ભાઈ આજે મારી બંડ છે મને વીસ   કરો🎉🎉,surti,2
591,"@ડુભીલ.વીકેશભાઈ  ,",surti,2
1049,હાસ્ય સાથે જીવનની કેડી પર કેમ હાલવુ એનાં પથદર્શક છે... ધીરૂભાઇ 🙏,surti,2
205,માયા ભાઈ માપ રાખો.આ અમારી ભાષા નથી.,charotari,0
809,સૌરાષ્ટ્ર ને કોઈ નો પોહચે,charotari,0
505,"મેહરબાની કરી ને ભાગ ૨ બનાવો 
Please🙏 request",surti,2
54,Hu બનાસ કાંઠા નો છું.પણ મેહાના માં છું પણ આવી ભાષા નથી....,charotari,0
1443,"એક બારી તુટેલી હાલતમાં દરમિયાનમાં સુધીરને જાણવાં મળ્યું હતું કે, સરદાર પટેલ સ્ટેડીયમ ખાતેના સ્ટેશનનીં સિસ્ટમ બંઘ છે",standard_gujarati,1
112,ભાઈ શ્રી આ ભાષા નથી મહેસાણા ની,charotari,0
99,વિક્રમ ભાઈ ફુલવાડી હારીજ ગામ,surti,2
1044,રાજ્યમાં હાલ ઠંડી ઘટી છે અને દિવસે ગરમીનો અહેસાસ શરૂ થયો છે,standard_gujarati,1
